[0215/132652:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132742:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132743:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132743:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132746:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132746:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132747:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132751:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
